filename,evaluator_type,total,evaluates,corrects,errors,accuracy,calibrated_accuracy,avg_query_tokens,avg_response_tokens,avg_query_len,avg_response_len,start_time,end_time,elapsed_minutes,args,git_branch,git_commit_id
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-195032.json,mcqa,920,920,732,6,0.7956521739130434,0.8008752735229759,265.3554347826087,374.29540481400437,896.5152173913043,1709.3086956521738,2025-10-22T19:50:32.697610,2025-10-22T19:53:35.038712,3.039018366666667,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-195346.json,mcqa,920,920,744,6,0.808695652173913,0.8140043763676149,321.35434782608695,481.9595185995624,1046.5152173913043,2211.1739130434785,2025-10-22T19:53:46.751937,2025-10-22T19:59:23.180366,5.607140483333334,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-195933.json,mcqa,920,920,731,4,0.7945652173913044,0.7980349344978166,377.35434782608695,576.0600436681223,1196.5152173913043,2658.2326086956523,2025-10-22T19:59:33.621360,2025-10-22T20:06:09.263129,6.594029483333333,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-200620.json,mcqa,920,920,736,7,0.8,0.8061336254107339,434.3554347826087,685.0777656078861,1347.5152173913043,3179.6141304347825,2025-10-22T20:06:20.954128,2025-10-22T20:13:58.790961,7.630613883333334,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-201410.json,mcqa,920,920,734,8,0.7978260869565217,0.8048245614035088,492.35434782608695,765.0504385964912,1499.5152173913043,3550.991304347826,2025-10-22T20:14:10.110473,2025-10-22T20:25:02.307110,10.86994395,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 12, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-202513.json,mcqa,920,920,730,14,0.7934782608695652,0.8057395143487859,550.354347826087,853.1843267108168,1651.5152173913043,3954.079347826087,2025-10-22T20:25:13.852138,2025-10-22T20:38:19.859871,13.100128883333333,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 14, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-203831.json,mcqa,920,920,741,11,0.8054347826086956,0.8151815181518152,608.354347826087,930.0660066006601,1803.5152173913043,4328.784782608695,2025-10-22T20:38:31.756840,2025-10-22T20:52:40.247588,14.141512466666667,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_allenai_qasc_251022-205251.json,mcqa,920,920,731,15,0.7945652173913044,0.8077348066298342,666.354347826087,994.457458563536,1955.5152173913043,4591.966304347826,2025-10-22T20:52:51.921819,2025-10-22T21:09:14.106781,16.369749366666667,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
unsloth_Qwen3-4B-Instruct-2507_openlifescienceai_medmcqa_251022-211852.json,mcqa,1000,1000,612,2,0.612,0.6132264529058116,133.152,1084.4949899799599,563.628,4591.642,2025-10-22T21:18:52.648056,2025-10-22T21:31:51.259172,12.976851933333334,"{'model_name': 'unsloth/Qwen3-4B-Instruct-2507', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': False, 'reason_budget': 0, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
unsloth_Qwen3-4B-Instruct-2507_allenai_qasc_251022-213203.json,mcqa,920,920,788,0,0.8565217391304348,0.8565217391304348,139.35543478260868,789.820652173913,553.5152173913043,3476.913043478261,2025-10-22T21:32:03.024724,2025-10-22T21:38:02.147534,5.985380166666667,"{'model_name': 'unsloth/Qwen3-4B-Instruct-2507', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': False, 'reason_budget': 0, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",result/2510151,65799448ffff3dfcf46ecd08e6ad992ddb7642e0
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-174703.json,,198,198,66,4,0.3333333333333333,0.3402061855670103,363.3939393939394,548.6082474226804,1192.1060606060605,1890.4949494949494,2025-10-15T17:47:03.637007,2025-10-15T17:49:43.891613,2.6709101,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-174957.json,,198,198,63,7,0.3181818181818182,0.3298429319371728,419.3939393939394,699.2670157068063,1342.1060606060605,2350.3333333333335,2025-10-15T17:49:57.861558,2025-10-15T17:53:19.663403,3.363364083333333,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-175330.json,,198,198,63,1,0.3181818181818182,0.3197969543147208,475.3939393939394,874.8781725888325,1492.1060606060605,3013.419191919192,2025-10-15T17:53:30.573809,2025-10-15T17:56:29.535684,2.9826979166666665,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-175641.json,,198,198,60,9,0.30303030303030304,0.31746031746031744,531.3888888888889,1010.3968253968254,1642.1060606060605,3433.3030303030305,2025-10-15T17:56:41.097919,2025-10-15T18:01:07.089558,4.433193983333334,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-180117.json,,198,198,68,6,0.3434343434343434,0.3541666666666667,588.3888888888889,1091.2447916666667,1793.1060606060605,3774.2626262626263,2025-10-15T18:01:17.579962,2025-10-15T18:05:18.177247,4.00995475,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-180529.json,,198,198,71,7,0.35858585858585856,0.3717277486910995,646.39898989899,1260.130890052356,1945.1060606060605,4355.924242424242,2025-10-15T18:05:29.593071,2025-10-15T18:10:32.193185,5.043335233333334,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 12, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-181044.json,,198,198,59,10,0.29797979797979796,0.31382978723404253,704.3939393939394,1385.7712765957447,2097.1060606060605,4774.323232323232,2025-10-15T18:10:44.486526,2025-10-15T18:16:43.969687,5.991386016666667,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 14, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-181702.json,,198,198,63,10,0.3181818181818182,0.3351063829787234,762.3939393939394,1434.7446808510638,2249.1060606060605,4981.580808080808,2025-10-15T18:17:02.925024,2025-10-15T18:23:32.910997,6.499766216666667,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_Idavidrein_gpqa_251015-182355.json,,198,198,84,7,0.42424242424242425,0.4397905759162304,820.3939393939394,1513.8010471204188,2401.1060606060605,5407.838383838384,2025-10-15T18:23:55.150325,2025-10-15T18:30:21.388589,6.4373044,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_TIGER-Lab_MMLU-Pro_251015-183033.json,,1000,1000,473,20,0.473,0.4826530612244898,363.437,474.37551020408165,1249.01,1707.85,2025-10-15T18:30:33.533254,2025-10-15T18:37:31.788116,6.970914366666666,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_TIGER-Lab_MMLU-Pro_251015-183744.json,,1000,1000,497,18,0.497,0.5061099796334012,419.434,577.3309572301425,1399.01,2105.365,2025-10-15T18:37:44.153629,2025-10-15T18:45:40.462669,7.938484,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
artifacts_09251-gim-sft-tmp_sft-gim_TIGER-Lab_MMLU-Pro_251015-184559.json,,1000,1000,504,10,0.504,0.509090909090909,475.435,690.4070707070707,1549.01,2564.415,2025-10-15T18:45:59.946123,2025-10-15T18:55:00.102821,9.002611633333334,"{'model_name': 'artifacts/09251-gim-sft-tmp/sft-gim', 'api_key': '', 'base_url': 'http://localhost:8000/v1', 'is_gim': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 40, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",main,7112dd51e24b58ca68620d64742e70d2bc75a7ea
