filename,evaluator_type,total,evaluates,corrects,errors,accuracy,calibrated_accuracy,avg_query_tokens,avg_response_tokens,avg_query_len,avg_response_len,start_time,end_time,elapsed_minutes,args,git_branch,git_commit_id
Qwen_Qwen3-30B-A3B-Instruct-2507_TIGER-Lab_MMLU-Pro_251101-000922.json,mcqa,1000,1000,709,25,0.709,0.7271794871794872,588.435,926.7589743589743,1850.01,3157.429,2025-11-01T00:09:22.503419,2025-11-01T00:54:18.701339,44.936632,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-222321.json,mcqa,1000,1000,427,507,0.427,0.8661257606490872,762.437,1276.9148073022313,2306.01,1976.994,2025-10-28T22:23:21.015181,2025-10-29T00:46:57.777070,143.61269815,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_Idavidrein_gpqa_251031-151737.json,mcqa,198,198,120,7,0.6060606060606061,0.6282722513089005,588.3939393939394,1209.0890052356021,1793.1060606060605,3884.742424242424,2025-10-31T15:17:37.459243,2025-10-31T15:32:17.462441,14.666719966666667,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-30B-A3B-Instruct-2507_TIGER-Lab_MMLU-Pro_251031-223132.json,mcqa,1000,1000,648,27,0.648,0.6659815005138746,363.433,495.1870503597122,1249.01,1732.707,2025-10-31T22:31:32.150507,2025-10-31T22:48:53.819736,17.36115381666667,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-232814.json,mcqa,1000,1000,422,439,0.422,0.7522281639928698,660.152,995.5632798573976,1965.628,2490.618,2025-10-27T23:28:14.865865,2025-10-28T03:17:39.133103,229.40445396666667,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_allenai_qasc_251101-135324.json,mcqa,920,920,796,7,0.8652173913043478,0.8718510405257394,377.35434782608695,552.6407447973713,1196.5152173913043,2554.746739130435,2025-11-01T13:53:24.091736,2025-11-01T14:24:40.427358,31.272260366666668,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,dd2c234622feb25a94b0c80e63c86814f8731e27
Qwen_Qwen3-30B-A3B-Instruct-2507_openlifescienceai_medmcqa_251031-174311.json,mcqa,1000,1000,685,2,0.685,0.6863727454909819,315.152,494.1633266533066,1056.628,2266.719,2025-10-31T17:43:11.547214,2025-10-31T18:08:36.751004,25.42006316666667,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-30B-A3B-Instruct-2507_allenai_qasc_251101-163359.json,mcqa,920,920,806,3,0.8760869565217392,0.8789531079607416,608.354347826087,787.7938931297709,1803.5152173913043,3613.4815217391306,2025-11-01T16:33:59.011889,2025-11-01T17:17:40.508706,43.69161361666667,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,dd2c234622feb25a94b0c80e63c86814f8731e27
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-200747.json,mcqa,1000,1000,396,520,0.396,0.825,704.435,1141.5666666666666,2154.01,1840.824,2025-10-28T20:07:47.649550,2025-10-28T22:23:07.303268,135.32756196666665,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 14, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251026-224209.json,mcqa,198,198,93,57,0.4696969696969697,0.6595744680851063,588.3939393939394,1001.1914893617021,1793.1060606060605,2386.5050505050503,2025-10-26T22:42:09.228891,2025-10-26T23:22:30.030814,40.346698716666666,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_TIGER-Lab_MMLU-Pro_251031-224906.json,mcqa,1000,1000,692,19,0.692,0.7054026503567788,419.435,610.6289500509685,1399.01,2157.745,2025-10-31T22:49:06.955835,2025-10-31T23:14:20.405196,25.224156016666665,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-091352.json,mcqa,1000,1000,605,203,0.605,0.7590966122961104,315.152,461.86323713927226,1056.628,1661.564,2025-10-27T09:13:52.614528,2025-10-27T11:54:03.603239,160.18314518333332,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_Idavidrein_gpqa_251031-142940.json,mcqa,198,198,104,6,0.5252525252525253,0.5416666666666666,363.3939393939394,542.9947916666666,1192.1060606060605,1831.2272727272727,2025-10-31T14:29:40.521807,2025-10-31T14:43:25.547181,13.7504229,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-120644.json,mcqa,920,920,258,638,0.28043478260869564,0.9148936170212766,608.3554347826087,865.063829787234,1803.5152173913043,1207.6228260869566,2025-10-29T12:06:44.027245,2025-10-29T13:26:31.532604,79.79175598333333,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-042711.json,mcqa,1000,1000,680,87,0.68,0.7447973713033954,203.153,256.07886089813803,756.628,1053.739,2025-10-27T04:27:11.720449,2025-10-27T06:42:40.035973,135.4719254,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_openlifescienceai_medmcqa_251031-215247.json,mcqa,1000,1000,670,14,0.67,0.6795131845841785,660.152,879.4543610547668,1965.628,3913.418,2025-10-31T21:52:47.072216,2025-10-31T22:31:18.354307,38.52136818333334,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-070246.json,mcqa,920,920,648,191,0.7043478260869566,0.8888888888888888,377.35434782608695,520.6666666666666,1196.5152173913043,1889.9760869565218,2025-10-29T07:02:46.590704,2025-10-29T08:18:42.292520,75.9283636,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-30B-A3B-Instruct-2507_Idavidrein_gpqa_251031-144336.json,mcqa,198,198,104,6,0.5252525252525253,0.5416666666666666,419.3939393939394,764.1770833333334,1342.1060606060605,2491.868686868687,2025-10-31T14:43:36.252605,2025-10-31T14:53:24.032624,9.796333650000001,"{'model_name': 'Qwen/Qwen3-30B-A3B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,f6bb8f288fef57040a9815940912b2875c401eeb
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-150424.json,mcqa,1000,1000,608,249,0.608,0.8095872170439414,588.435,890.5153129161118,1850.01,2308.27,2025-10-28T15:04:24.396055,2025-10-28T17:25:27.111758,141.04526171666666,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
